"cell_type","gene","avg_log2FC","p_val","p_val_adj","pct.1","pct.2"
"ProB","9130230N09Rik",-1.67056702361677,0.00702326146697207,1,0.054,0.106
"ProB","Rad54l",0.54306874088816,0.00702850900297013,1,0.086,0.015
"ProB","Znhit6",0.584089111675913,0.00703135662526218,1,0.182,0.106
"ProB","Ctu2",0.676902976564789,0.00704407715847289,1,0.275,0.167
"ProB","Svil",0.161579407045452,0.00709712209138207,1,0.359,0.265
"ProB","Myh9",-0.194064760948491,0.00709888766869939,1,0.885,0.811
"ProB","Uimc1",0.0305180562312918,0.00711879498048629,1,0.396,0.318
"ProB","Kremen1",-1.96645101823228,0.00712007155943544,1,0.047,0.098
"ProB","Sugt1",0.334332238756838,0.00713261707679373,1,0.393,0.265
"ProB","Hsd17b10",-0.124561414150852,0.00713722703740218,1,0.584,0.477
"ProB","Taf9b",-1.16493993758889,0.0071537709276292,1,0.03,0.076
"ProB","Sgf29",0.429118531743345,0.00715388412027043,1,0.227,0.121
"ProB","Rubcnl",2.00783966336273,0.00716004154514819,1,0.098,0.023
"ProB","Zfp653",0.639527929663827,0.00716283058873363,1,0.169,0.061
"ProB","Slc15a4",0.498241136912878,0.00717831396986501,1,0.26,0.152
"ProB","Wdr13",0.99765681979718,0.00717937461843238,1,0.159,0.076
"ProB","Ppp1r8",0.273793600982236,0.00718332088022219,1,0.187,0.106
"ProB","Trmt6",0.113417517007184,0.0071904982473304,1,0.269,0.182
"ProB","Pdxp",1.1370333278743,0.00719899702310596,1,0.118,0.038
"ProB","Pik3cd",0.0241250771379438,0.00720683631781633,1,0.76,0.576
"ProB","Fam20b",-1.66829221112284,0.00722712026186318,1,0.062,0.136
"ProB","Atp11c",1.11513020501635,0.00723447720176075,1,0.142,0.053
"ProB","Krt10",0.554910246006777,0.00724345840393465,1,0.219,0.129
"ProB","Snx13",1.01387953847214,0.0072540706759881,1,0.155,0.068
"ProB","Lancl2",0.952379745177751,0.00725428947319406,1,0.204,0.106
"ProB","Tmem126a",0.606300846334096,0.00726253051398445,1,0.233,0.136
"ProB","Elmsan1",0.0885400425349541,0.00728106403894856,1,0.265,0.159
"ProB","Diaph3",1.80043388234213,0.00729373494273995,1,0.088,0.023
"ProB","Zfr",-0.031662607650199,0.00730251637240849,1,0.539,0.402
"ProB","Cnpy2",0.0519225902359933,0.00731130055272811,1,0.562,0.409
"ProB","Cops8",0.0183859680374905,0.00731382028374423,1,0.379,0.265
"ProB","Wwp2",0.200502719471827,0.00732550163621569,1,0.438,0.318
"ProB","Suds3",0.197447282654199,0.00733777725828235,1,0.496,0.333
"ProB","Sp100",-1.11461490301925,0.0073533867910014,1,0.426,0.553
"ProB","Mak16",-0.424721981681763,0.00737385352004472,1,0.395,0.303
"ProB","1810058I24Rik",-3.58439119957643e-05,0.00738006491063387,1,0.612,0.455
"ProB","Nup54",-0.187966256355406,0.00738844308251319,1,0.247,0.144
"ProB","Chchd10",-0.580137946872186,0.00738894028924957,1,0.967,0.856
"ProB","Zdhhc4",0.183210200146052,0.00739462685534616,1,0.272,0.167
"ProB","Dtx3l",0.245765471217837,0.00741880682523753,1,0.452,0.341
"ProB","Ecsit",0.641721063550293,0.00742613175251023,1,0.223,0.129
"ProB","Zbtb12",0.188862934585773,0.00744017369628497,1,0.279,0.189
"ProB","Itgam",-1.37025445817016,0.00744722522393835,1,0.09,0.136
"ProB","Ncf2",-0.0724229689976234,0.0074509187161707,1,0.547,0.409
"ProB","Galk1",-0.0437200484355069,0.00745337187999991,1,0.309,0.22
"ProB","Fgf13",1.33551722579992,0.00745702888199381,1,0.141,0.045
"ProB","Rragc",0.228318596435672,0.00748915737769928,1,0.342,0.212
"ProB","Tonsl",2.52959489989021,0.00749861082589599,1,0.098,0.008
"ProB","Slc3a2",0.111464258193576,0.00749942489013533,1,0.395,0.288
"ProB","Trnt1",0.180797667390792,0.00750963723382864,1,0.333,0.25
"ProB","Tbc1d9b",0.0640073588164948,0.00752437378498385,1,0.358,0.235
"ProB","Epsti1",-0.553068730367959,0.00753841940348056,1,0.514,0.364
"ProB","Zbtb44",0.0785501029934823,0.00754245940087791,1,0.271,0.167
"ProB","Taf1b",0.470233597570484,0.0075554013345828,1,0.257,0.159
"ProB","Nrg2",0.225074878443209,0.00756123366932246,1,0.139,0.053
"ProB","Agps",0.350916456273562,0.00756591149146329,1,0.292,0.182
"ProB","Pigu",0.434271728072074,0.00756780578284248,1,0.17,0.068
"ProB","0610030E20Rik",0.161337978899055,0.00757799335007413,1,0.325,0.227
"ProB","Gadd45gip1",-0.169095905124366,0.00760075656152359,1,0.544,0.447
"ProB","Usp40",2.36082918035919,0.00760101011644847,1,0.098,0.015
"ProB","Piezo1",0.480681081722027,0.00760332786446387,1,0.179,0.098
"ProB","Ctss",-0.284552850501591,0.0076077524155635,1,0.503,0.371
"ProB","Slc25a12",-1.18536538682031,0.00761126223435204,1,0.176,0.295
"ProB","Ppig",0.106360670453207,0.00761311136378974,1,0.613,0.477
"ProB","Bcr",-0.743144307104047,0.00761334699582551,1,0.472,0.53
"ProB","Apip",-1.24965795902311,0.00761988013506179,1,0.22,0.28
"ProB","Ndufv3",-0.0473839504443527,0.00762667937219417,1,0.637,0.523
"ProB","Nup153",0.0936541399522393,0.00764538088415246,1,0.299,0.205
"ProB","Entr1",0.241760043482912,0.0076515910700946,1,0.327,0.212
"ProB","Sdad1",-0.125349789787688,0.00765424714394178,1,0.248,0.152
"ProB","Clcf1",0.412815921213647,0.0076671221779022,1,0.278,0.174
"ProB","Trim33",0.298930484694869,0.00768693801262143,1,0.35,0.22
"ProB","Cd74",-1.72265600280197,0.00770650207031949,1,0.287,0.258
"ProB","5033406O09Rik",-1.61841582268354,0.00772593157952336,1,0.036,0.091
"ProB","Pten",-0.0877813292445193,0.00772912225627694,1,0.931,0.803
"ProB","Sco2",1.6133956093015,0.00777677643010723,1,0.113,0.038
"ProB","C87436",0.124927143355878,0.00779170375772101,1,0.225,0.129
"ProB","Ctc1",0.599722850461766,0.00782827161573167,1,0.187,0.083
"ProB","Mrps18c",-0.0463360877331596,0.0078361302287756,1,0.557,0.455
"ProB","Fam204a",-0.0590577167172655,0.00786480484170864,1,0.403,0.28
"ProB","Ipo11",0.406207388297076,0.00786834874352824,1,0.268,0.174
"ProB","Cenpm",0.86171509066438,0.00787032318917729,1,0.141,0.038
"ProB","Rnf149",0.704578097190943,0.00788353226079528,1,0.118,0.038
"ProB","Keap1",0.040882766741304,0.00790291940010177,1,0.478,0.333
"ProB","Magohb",0.138081069348001,0.00791262110959025,1,0.184,0.098
"ProB","Dctn6",0.115487128399412,0.00792626980026148,1,0.411,0.288
"ProB","Tfam",0.0121920413077159,0.0079652384227025,1,0.352,0.258
"ProB","Tmtc2",-2.04501510619664,0.00798058181941327,1,0.009,0.038
"ProB","Tsfm",0.178988610431924,0.00798410322050923,1,0.26,0.167
"ProB","Rad9a",0.600156776071929,0.00798501134622972,1,0.239,0.136
"ProB","Gm16141",-4.47947990813644,0.00799517550951517,1,0.001,0.023
"ProB","Unc5a",-4.75629343117456,0.0079951755095247,1,0.001,0.023
"ProB","Phactr1",-4.74817030882777,0.00799517550952484,1,0.001,0.023
"ProB","Apba1",-4.64867723972106,0.00799517550954054,1,0.001,0.023
"ProB","Ppl",-4.47609996472986,0.00799517550954279,1,0.001,0.023
"ProB","Pinlyp",-5.4160392833167,0.00799517550954356,1,0.001,0.023
"ProB","Hgf",-3.7621279007545,0.00799517550956802,1,0.001,0.023
"ProB","F5",-4.4121094694018,0.00799517550957352,1,0.001,0.023
"ProB","Nsun7",-3.76165809726773,0.00799517550958047,1,0.001,0.023
"ProB","Gm31356",-4.30271332024054,0.0079951755095849,1,0.001,0.023
"ProB","Khdrbs3",-4.27578522027521,0.00799517550958714,1,0.001,0.023
"ProB","B3gnt5",0.379882591368483,0.00800204005186491,1,0.269,0.167
"ProB","Ppil4",0.275053803939386,0.00801844315295547,1,0.39,0.258
"ProB","Ahcyl2",1.38184522964745,0.00803285424613281,1,0.107,0.03
"ProB","Hexa",0.149256477168603,0.00804539447205575,1,0.264,0.159
"ProB","Trappc5",0.0719833970591139,0.00805350909627059,1,0.294,0.189
"ProB","Trip13",1.86181260933577,0.0081420387907399,1,0.098,0.023
"ProB","Tradd",0.224567573795523,0.00815682160963069,1,0.359,0.25
"ProB","Donson",0.439955267670575,0.00816473559394724,1,0.149,0.076
"ProB","Lat2",1.53013697937718,0.00817969766248423,1,0.158,0.03
"ProB","Cdk5rap3",0.18380114513115,0.00819467698332288,1,0.237,0.144
"ProB","Ndst1",0.466675603016125,0.00823101564939234,1,0.114,0.038
"ProB","Bcl11a",-0.0638645343855184,0.00826236927129925,1,0.676,0.492
"ProB","Dyrk3",0.536703554617662,0.00826492656941133,1,0.157,0.076
"ProB","Rad23a",0.120654268462285,0.00826944800513596,1,0.487,0.402
"ProB","Ube2t",0.813415924263,0.00829325392551155,1,0.131,0.053
"ProB","Isca2",0.291162030127972,0.00830819544154498,1,0.442,0.326
"ProB","Acsl5",0.281034717889226,0.00831202270940686,1,0.324,0.22
"ProB","Mir17hg",1.45705831556418,0.00831566690568256,1,0.089,0.015
"ProB","Rab24",0.165765650846459,0.00832257390295886,1,0.469,0.371
"ProB","Tmem223",-0.110481664994399,0.00832478689654725,1,0.59,0.47
"ProB","Iglv3",0.987444348568444,0.0083374669216431,1,0.081,0.008
"ProB","Utp25",1.97783557636104,0.00836082202023295,1,0.107,0.023
"ProB","Vps36",-0.0453778388286941,0.00836527916854117,1,0.509,0.379
"ProB","Fut11",0.696687501834527,0.0083681313733413,1,0.157,0.076
"ProB","Prxl2a",1.78804152082606,0.00837153095726739,1,0.098,0.023
"ProB","Atp6v1f",-0.295074121596851,0.00837273281464859,1,0.85,0.697
"ProB","Arpc4",-0.248260375949079,0.00837744988198835,1,0.876,0.788
"ProB","Acaa1a",-0.176410555275157,0.00838515643295625,1,0.461,0.386
"ProB","Tusc3",0.142344873176812,0.00838636544436289,1,0.302,0.189
"ProB","Hmg20b",0.191154325275549,0.00839144141751628,1,0.445,0.326
"ProB","5430416N02Rik",0.23996664925635,0.00840353286255565,1,0.201,0.106
"ProB","Uap1",0.432327298712737,0.00843426431983286,1,0.106,0.03
"ProB","Spcs2",-0.129712301215321,0.00844675933954504,1,0.715,0.576
"ProB","Pgf",3.19645917658462,0.00847676057728044,1,0.094,0.008
"ProB","Cox6b2",1.36921623614773,0.00851092980412466,1,0.174,0.091
"ProB","Abhd15",1.34815875803003,0.00851238655760629,1,0.115,0.038
"ProB","Rbbp6",-0.0410767612102883,0.00852401845425909,1,0.518,0.364
"ProB","Ctse",-1.01048157629217,0.00855066272228531,1,0.313,0.424
"ProB","Vamp4",0.14115207709457,0.00857585826858197,1,0.394,0.28
"ProB","Rab10",-0.219179389360903,0.0086188554950252,1,0.626,0.477
"ProB","Ptcd3",0.448525589928759,0.00862555787512522,1,0.208,0.098
"ProB","Tmem164",-1.13801675869277,0.0086295824195268,1,0.188,0.28
"ProB","Mapk7",-1.67636690958124,0.00863149053827944,1,0.094,0.121
"ProB","Cc2d1b",0.783807221294704,0.00863827366858957,1,0.192,0.098
"ProB","Sept11",0.790052009429042,0.00864324909026318,1,0.142,0.076
"ProB","Trim62",-2.51568610722456,0.00864369970555877,1,0.016,0.053
"ProB","Nsa2",-0.373604986811801,0.00865240351061622,1,0.908,0.856
"ProB","Rnf167",-0.0993277431733723,0.00865666598058129,1,0.58,0.492
"ProB","Csrp2",0.195097052043859,0.00866318851893344,1,0.48,0.356
"ProB","Bsg",-0.216811957421038,0.00867319084463587,1,0.715,0.621
"ProB","H2-Oa",-1.11598971926784,0.00869638201130243,1,0.235,0.295
"ProB","Msl2",0.15364282423481,0.00870355964436558,1,0.317,0.197
"ProB","Mapk3",0.361084785981672,0.00870735479743125,1,0.33,0.205
"ProB","Ap1g2",0.431410425860034,0.00873340747661226,1,0.286,0.197
"ProB","Selenop",-0.822790233109759,0.00874171436714976,1,0.784,0.765
"ProB","Herc1",0.232515603332553,0.00875816778187128,1,0.351,0.235
"ProB","Gm13546",-2.9848247152767,0.0087736491254518,1,0.009,0.038
"ProB","Ndufaf2",0.537726693208718,0.00879600033291846,1,0.225,0.129
"ProB","Vpreb3",-0.597138491270368,0.00886270478261721,1,0.985,0.886
"ProB","Ddx1",0.030443451228206,0.00886841395026784,1,0.441,0.318
"ProB","Tcirg1",-0.658866964957252,0.00887064911371072,1,0.588,0.583
"ProB","Denr",-0.101220758146028,0.00888886892615996,1,0.475,0.356
"ProB","Ncbp1",-0.0277470971157456,0.00888939792194921,1,0.329,0.235
"ProB","Mrm1",2.40980079534557,0.0089069998398371,1,0.087,0.015
"ProB","Rps27rt",0.58616823784126,0.00893711172648581,1,0.238,0.129
"ProB","Cd7",-5.19103306269343,0.00896695171877005,1,0.002,0.03
"ProB","Klra1",-2.49253719624664,0.00897454265493923,1,0.013,0.038
"ProB","Sart3",0.220314405347972,0.00898710518752814,1,0.39,0.258
"ProB","Sugp2",0.56558251681682,0.00900598402024876,1,0.191,0.091
"ProB","Phf11b",0.68541686041186,0.00901558366345234,1,0.113,0.038
"ProB","Hsdl1",0.591296169600692,0.00902072200259862,1,0.239,0.152
"ProB","Znrd1",0.114190697151542,0.00904891060676354,1,0.644,0.508
"ProB","Ppil1",-0.0362244967703521,0.0090735822647503,1,0.484,0.371
"ProB","Mrpl28",-0.238525503426557,0.00907806765601741,1,0.488,0.379
"ProB","Rpusd3",2.09416199930076,0.00907996613686139,1,0.091,0.015
"ProB","5430427O19Rik",0.824084314970802,0.00909743703639765,1,0.17,0.068
"ProB","Arpc3",-0.134945936163709,0.00911861816541926,1,0.955,0.871
"ProB","Ap1m1",0.00777736884907497,0.00914002804851652,1,0.603,0.439
"ProB","Kctd10",-1.11638329148057,0.00915659402977667,1,0.254,0.341
"ProB","Rnf123",0.579665881106073,0.00919959700144662,1,0.216,0.114
"ProB","Mrpl32",0.122695539627549,0.00920063814147734,1,0.467,0.371
"ProB","Mgat4b",0.156432632718162,0.00922761281989225,1,0.385,0.242
"ProB","Gnpda1",0.517445210282923,0.00923404631486012,1,0.208,0.121
"ProB","Dhx33",0.993635018907554,0.00924102059544507,1,0.139,0.053
"ProB","Slc6a6",0.291404976868878,0.00925433765308411,1,0.241,0.136
"ProB","Tm9sf3",0.151636494533849,0.00929041539373976,1,0.596,0.439
"ProB","Tle4",-0.0385116414155515,0.0093036581209304,1,0.557,0.409
"ProB","Larp4b",-0.0200447229914852,0.00930645021439676,1,0.564,0.432
"ProB","2310033P09Rik",0.316451118372972,0.00933401263698106,1,0.33,0.235
"ProB","Kcmf1",-0.137957856648698,0.00936901859112852,1,0.439,0.341
"ProB","Mipep",0.971646319417158,0.00937853819523904,1,0.095,0.008
"ProB","Rnf126",-0.118086591127318,0.00941683184784547,1,0.401,0.318
"ProB","Msto1",0.7898492064924,0.00942411890020808,1,0.188,0.083
"ProB","Clp1",0.126464000817446,0.00943772766221856,1,0.26,0.167
"ProB","Kdm4d",-2.87353986880746,0.00944208909630517,1,0.002,0.023
"ProB","Ighv1-77",-2.96461734064258,0.00944208909632725,1,0.002,0.023
"ProB","Tspan33",-4.38339933336427,0.00944208909634809,1,0.002,0.023
"ProB","Hist1h2bk",-4.33225783499712,0.00944208909636221,1,0.002,0.023
"ProB","Enpp4",-3.58705183887236,0.00944208909638718,1,0.002,0.023
"ProB","Ttpa",-2.9815922548807,0.00944208909640783,1,0.002,0.023
"ProB","Mettl2",0.384916851271053,0.00945319584228864,1,0.216,0.121
"ProB","Kctd21",-2.82181406165096,0.00945417626136695,1,0.005,0.03
"ProB","Ighv1-80",-4.89692433544525,0.00945716088505252,1,0.003,0.023
"ProB","Dmwd",-4.11371595883513,0.0094571608850546,1,0.003,0.023
"ProB","Cdnf",-3.93981917013009,0.00945716088505555,1,0.003,0.023
"ProB","E2f3",1.58491198518874,0.00946232284229311,1,0.106,0.023
"ProB","Immp2l",0.511760287249244,0.00946279935353389,1,0.122,0.045
"ProB","Tmem107",2.18975940444729,0.00947718179092511,1,0.088,0.015
"ProB","Wdr36",0.3889681355048,0.00950306343178809,1,0.288,0.174
"ProB","Celf2",-0.200868213993087,0.00950632180371044,1,0.816,0.689
"ProB","Eml3",0.254429963561491,0.00950997849785662,1,0.208,0.121
"ProB","Ccdc15",0.809038104291352,0.0095126769129045,1,0.13,0.045
"ProB","Stk10",0.207451233280804,0.00951747515565272,1,0.53,0.379
"ProB","Efhd2",-0.0138218105969472,0.00951883238952555,1,0.366,0.25
"ProB","Pmm1",0.748566108577451,0.00952486098121105,1,0.164,0.076
"ProB","Chn2",2.85269278188646,0.00954549491717935,1,0.092,0.008
"ProB","Ppp2r5d",0.473133679383365,0.00958095926838771,1,0.201,0.114
"ProB","Pde5a",-1.60610960495914,0.0096220242752289,1,0.092,0.159
"ProB","Glrx5",-0.0257935795905119,0.00962451310090234,1,0.495,0.364
"ProB","Fam193b",0.147621414847066,0.00967611638655945,1,0.285,0.189
"ProB","Elp2",0.192150315238587,0.0096868987941063,1,0.341,0.265
"ProB","Retreg2",-0.113683510352713,0.00971439375559291,1,0.374,0.28
"ProB","Aebp2",-0.0441793904547049,0.0097415231180273,1,0.36,0.265
"ProB","Sars2",0.125815061897369,0.00976560729678497,1,0.22,0.114
"ProB","Clspn",1.23785800568069,0.00979414621960239,1,0.132,0.045
"ProB","E2f5",1.18386634301132,0.00979545016373508,1,0.147,0.061
"ProB","Slc5a9",1.44348419282967,0.00982587392991491,1,0.09,0.03
"ProB","Ifi206",0.49171928013495,0.00984139761456178,1,0.191,0.114
"ProB","AY036118",-0.351321786459296,0.00984940652837029,1,0.982,0.962
"ProB","Itgb7",-3.29859453979103,0.00985713908703038,1,0.003,0.03
"ProB","Vps29",0.128602102134547,0.00985756078113882,1,0.47,0.318
"ProB","Camk2b",-1.20268448469557,0.00986118350225594,1,0.138,0.22
"ProB","Hhex",0.00795348831370168,0.00986183308550685,1,0.719,0.545
"ProB","Sh2b3",-0.80272280790952,0.00990142951170873,1,0.216,0.303
"ProB","Reep5",-0.237636423928619,0.00991005383986907,1,0.618,0.508
"ProB","Atp1a1",-0.0350442933821185,0.00991101105605808,1,0.367,0.303
"ProB","Gm20559",0.925019205982287,0.0099356307287366,1,0.108,0.03
"ProB","BC003965",0.30310566847284,0.00994781221889656,1,0.366,0.258
"ProB","Ptms",-2.52336272485743,0.00997744279403696,1,0.079,0.144
"ProB","Dennd5b",0.816462744635718,0.0100424504980458,1,0.185,0.136
"ProB","Emd",-0.242203912935373,0.0100478325455352,1,0.498,0.432
"ProB","Cdk2",0.091536538600161,0.010052992257282,1,0.361,0.258
"ProB","Wdsub1",-1.68695716211015,0.0100855926374862,1,0.04,0.076
"ProB","Hpf1",-0.0414250809132763,0.0101030672250857,1,0.382,0.273
"ProB","Sik2",0.230695917631584,0.0101103542379339,1,0.205,0.121
"ProB","Polr3d",1.44674130508485,0.0101258256926771,1,0.15,0.045
"ProB","Utp18",-0.339952894331174,0.0101405626334949,1,0.274,0.174
"ProB","Mycbp",0.0335564069197207,0.0101463110155167,1,0.31,0.197
"ProB","Fcmr",-2.05501539569875,0.0101469950766814,1,0.044,0.061
"ProB","Sh3pxd2a",0.307797907736038,0.0101531474234035,1,0.237,0.136
"ProB","Smc2",0.269480558592338,0.0102210412195436,1,0.309,0.182
"ProB","Enkd1",0.900040660179627,0.010227394562857,1,0.158,0.061
"ProB","Fam192a",0.208154286956749,0.0102274132754746,1,0.343,0.22
"ProB","Abcb7",0.428525735450158,0.0102350705394952,1,0.222,0.121
"ProB","Pon2",-0.998411597295834,0.0102577534008599,1,0.309,0.417
"ProB","Zfyve16",-1.43930929424748,0.0102803726681343,1,0.071,0.129
"ProB","Arhgap15",-0.067393750424433,0.0102866380041126,1,0.733,0.576
"ProB","Rars2",0.656013024638866,0.0102919622043023,1,0.175,0.083
"ProB","Snhg16",0.588178270440093,0.0103273767971201,1,0.164,0.076
"ProB","Hk2",1.65429070679077,0.0103452333294058,1,0.078,0.015
"ProB","Prkrip1",0.845063069242749,0.0103605711841717,1,0.171,0.083
"ProB","Neil1",-0.956185096282835,0.0103777805995495,1,0.266,0.333
"ProB","Slc29a1",-0.0160224897600553,0.0103836587148501,1,0.427,0.348
"ProB","Uqcrc2",-0.223876245717653,0.0103887323972384,1,0.705,0.583
"ProB","Mospd3",0.0797301843197813,0.0104008109532886,1,0.536,0.402
"ProB","Zdhhc14",-1.12001111037366,0.0104246711229662,1,0.2,0.295
"ProB","Tsen54",0.36540812284355,0.0104481845215668,1,0.147,0.068
"ProB","Arfrp1",0.175363658539463,0.0104636368520433,1,0.332,0.242
"ProB","Dpp9",0.31999788610781,0.0104738989967818,1,0.288,0.189
"ProB","Agfg2",0.407636129987789,0.0104752166168652,1,0.217,0.106
"ProB","Gm50386",1.01204331502267,0.0104752994039311,1,0.083,0.015
"ProB","Atg4a",-0.186201958200152,0.0105057967019217,1,0.106,0.03
"ProB","Eri3",-0.05596414922273,0.0105402327354755,1,0.379,0.28
"ProB","Ccng1",-0.155836730517966,0.0105546236104803,1,0.359,0.25
"ProB","Blvra",0.104219022272016,0.0105622846927296,1,0.147,0.068
"ProB","Sytl2",-3.15566183088654,0.0105854171822301,1,0.013,0.053
"ProB","Rtf1",-0.0802824366563635,0.0105882500982822,1,0.665,0.508
"ProB","Rab31",1.40011547080387,0.0105904093825948,1,0.112,0.03
"ProB","Mdc1",0.284722079811963,0.0106136684600309,1,0.202,0.121
"ProB","Trim6",-2.19176685924126,0.0106151623734623,1,0.011,0.03
"ProB","Gna13",0.297810675239383,0.0106354310606124,1,0.394,0.273
"ProB","Mtfr1",0.796110366545634,0.010660053837553,1,0.194,0.114
"ProB","Pard6g",0.768153506710309,0.0106719548642364,1,0.187,0.091
"ProB","Acsf2",0.0564810406198768,0.0106790721560238,1,0.295,0.205
"ProB","Psmc3",-0.0970974354964543,0.0106932976946454,1,0.695,0.545
"ProB","R3hcc1",0.52855748211764,0.0106957729445561,1,0.209,0.114
"ProB","Sfswap",0.0651461489862372,0.0106987402418256,1,0.388,0.227
"ProB","Tns3",0.243942406480472,0.0107244452349962,1,0.238,0.136
"ProB","Zfp143",0.749490495035074,0.0107259725921671,1,0.211,0.121
"ProB","Pkmyt1",0.548964619701651,0.0107323934574165,1,0.126,0.053
"ProB","Tmed2",-0.305615016907777,0.0107343273010638,1,0.731,0.652
"ProB","Igbp1",0.0802032275855851,0.0107844624814046,1,0.433,0.326
"ProB","Kpna4",-0.092914597555994,0.0108308317293667,1,0.677,0.576
"ProB","Panx1",0.341463732636687,0.010865027598818,1,0.293,0.189
"ProB","Rnaseh2a",-0.093364917646944,0.0108718496515271,1,0.391,0.311
"ProB","Selenof",0.0115482559174206,0.0109055006216229,1,0.744,0.621
"ProB","Nars",0.0263941997163668,0.010913257264413,1,0.463,0.356
"ProB","Mthfd2",0.752104123760012,0.0109287985296501,1,0.119,0.053
"ProB","Fam3c",0.338564094370485,0.0109342002793564,1,0.244,0.152
"ProB","Dcbld1",2.8774680556191,0.0109365986593802,1,0.09,0.008
"ProB","Terf1",0.321934099032953,0.0109370806402463,1,0.41,0.273
"ProB","Gm17018",0.287355822749001,0.0109461509886107,1,0.344,0.273
"ProB","Spns1",0.417816954991667,0.0110087636400456,1,0.265,0.167
"ProB","Lxn",-0.967523990636206,0.0110138588765501,1,0.492,0.583
"ProB","Ddx3y",0.72070340026884,0.0110437960219241,1,0.238,0.121
"ProB","Zfp90",0.986909146782915,0.0110511873148136,1,0.12,0.045
"ProB","Ccdc124",-0.16257336746581,0.0110518250529141,1,0.468,0.348
"ProB","Ltbp4",-1.59354120728167,0.0110853848241127,1,0.022,0.061
